FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2024-25,General,283,Sr. No.,Solar,16.0,9620.0,4906.0,1 | Solar | 16 | 9620 | 2.41 to 3.10 | 4906 | 560
2024-25,General,283,Sr. No.,Wind,3.0,1142.0,2.65,2 | Wind | 3 | 1142 | 2.65 | 208 | 161
2024-25,General,283,Sr. No.,Other than Wind in Non Solar,2.0,1000.0,2.62,3 | Other than Wind in Non Solar | 2 | 1000 | 2.62 | 1450 | 300
2024-25,General,283,Sr. No.,Total,21.0,11762.0,6564.0,Total | 21 | 11762 | 6564 | 1068
2024-25,General,285,Apr-22,415.77,,8.64,,Apr-22 | 415.77 | 8.64
2024-25,General,285,May-22,103.44,,6.28,,May-22 | 103.44 | 6.28
2024-25,General,285,Jun-22,220.88,,3.65,,Jun-22 | 220.88 | 3.65
2024-25,General,285,Jul-22,429.90,,4.75,,Jul-22 | 429.90 | 4.75
2024-25,General,285,Aug-22,507.40,,5.74,,Aug-22 | 507.40 | 5.74
2024-25,General,285,Sep-22,146.47,,5.11,,Sep-22 | 146.47 | 5.11
2024-25,General,285,Total,1823.86,,5.89,,Total | 1823.86 | 5.89
2024-25,General,286,KAPP,2.28,,1081.03,,"KAPP | 1,129.06 | 257.58 | 2.28 | 1,081.03 | 246.74 | 2.28"
2024-25,General,286,TAPP 1&2,,0.2,0.2,,TAPP 1&2 | (4.67) | 0.20 | (0.43) | 0.20
2024-25,General,286,TAPP 3&4,3.44,,3152.05,,"TAPP 3&4 | 3,295.65 | 1,133.53 | 3.44 | 3,152.05 | 1,084.76 | 3.44"
2024-25,General,286,SSP,2.05,,1213.26,,"SSP | 826.91 | 169.52 | 2.05 | 1,213.26 | 248.72 | 2.05"
2024-25,General,286,Pench,2.05,,136.89,,Pench | 105.20 | 21.57 | 2.05 | 136.89 | 28.06 | 2.05
2024-25,General,286,Dodson II,,9.47,9.47,,Dodson II | 9.47 | 9.47
2024-25,General,286,Renewable - Non Solar,5.23,,12205.88,,"Renewable - Non Solar | 12,205.88 | 6,383.99 | 5.23 | 12,205.88 | 6,383.99 | 5.23"
2024-25,General,286,Renewable - Solar,3.57,,7675.74,,"Renewable - Solar | 7,675.74 | 2,737.60 | 3.57 | 7,675.74 | 2,737.60 | 3.57"
2024-25,General,286,Hydro (including Ghatghar),1.93,,4285.91,,"Hydro (including Ghatghar) | 4,236.95 | 862.94 | 2.04 | 4,285.91 | 827.62 | 1.93"
2024-25,General,286,BHUSAWAL - 3,5.91,,1198.97,,"BHUSAWAL - 3 | 632.38 | 415.01 | 6.56 | 1,198.97 | 709.03 | 5.91"
2024-25,General,286,BHUSAWAL 4 & 5,1.53,,7018.42,,"BHUSAWAL 4 & 5 | 5,960.40 | 3,085.34 | 5.18 | 7,018.42 | 1,074.51 | 1.53"
2024-25,General,286,KHAPARKHED A -1 to 4,1.18,,4972.63,,"KHAPARKHED A -1 to 4 | 4,312.73 | 2,027.32 | 4.70 | 4,972.63 | 586.46 | 1.18"
2024-25,General,286,KHAPARKHED A 5,5.44,,3509.21,,"KHAPARKHED A 5 | 3,290.77 | 1,692.15 | 5.14 | 3,509.21 | 1,909.37 | 5.44"
2024-25,General,286,NASHIK- 3 to 5,26.85,,222.46,,"NASHIK- 3 to 5 | 2,442.19 | 1,516.47 | 6.21 | 222.46 | 597.42 | 26.85"
2024-25,General,286,CHANDRAPUR - 3 to 7,5.04,,10564.48,,"CHANDRAPUR - 3 to 7 | 8,408.62 | 3,883.43 | 4.62 | 10,564.48 | 5,328.66 | 5.04"
2024-25,General,286,Chandrapur 8 & 9,5.32,,7018.42,,"Chandrapur 8 & 9 | 6,631.14 | 3,332.47 | 5.03 | 7,018.42 | 3,731.96 | 5.32"
2024-25,General,286,Paras - 3 & 4,4.57,,3334.26,,"Paras - 3 & 4 | 2,968.25 | 1,350.36 | 4.55 | 3,334.26 | 1,522.52 | 4.57"
2024-25,General,286,PARLI UNIT-6 & 7,5.81,,3289.77,,"PARLI UNIT-6 & 7 | 2,991.66 | 1,735.61 | 5.80 | 3,289.77 | 1,910.37 | 5.81"
2024-25,General,286,KORADI - 6,6.48,,1184.57,,"KORADI - 6 | 1,077.97 | 454.93 | 4.22 | 1,184.57 | 767.85 | 6.48"
2024-25,General,286,Koradi 8 to 10,4.98,,11719.5,,"Koradi 8 to 10 | 9,940.63 | 4,082.92 | 4.11 | 11,719.50 | 5,838.86 | 4.98"
2024-25,General,286,GTPS URAN,,1407.8,763.88,5.43,"GTPS URAN | 1,407.80 | 763.88 | 5.43 | 211.19"
2024-25,General,286,Parli replacement U 8,6.58,,1707.94,,"Parli replacement U 8 | 1,339.45 | 875.43 | 6.54 | 1,707.94 | 1,123.52 | 6.58"
2024-25,General,286,KSTPS,2.59,,4498.25,,"KSTPS | 4,678.80 | 1,193.99 | 2.55 | 4,498.25 | 1,166.05 | 2.59"
2024-25,General,286,KSTPS VII,2.75,,880.62,,KSTPS VII | 811.90 | 232.33 | 2.86 | 880.62 | 242.14 | 2.75
2024-25,General,286,KhSTPS II,5.00,,1036.52,,"KhSTPS II | 1,102.47 | 542.01 | 4.92 | 1,036.52 | 518.29 | 5.00"
2024-25,General,286,VSTP I,2.70,,3010.05,,"VSTP I | 3,037.55 | 816.91 | 2.69 | 3,010.05 | 812.48 | 2.70"
2024-25,General,286,VSTP II,2.52,,2410.54,,"VSTP II | 2,429.97 | 611.39 | 2.52 | 2,410.54 | 608.48 | 2.52"
2024-25,General,286,VSTP III,2.60,,1983.55,,"VSTP III | 2,010.21 | 520.82 | 2.59 | 1,983.55 | 516.71 | 2.60"
2024-25,General,286,VSTP IV,3.36,,2139.8,,"VSTP IV | 2,320.29 | 745.50 | 3.21 | 2,139.80 | 717.95 | 3.36"
2024-25,General,286,VSTP V,3.39,,1153.01,,"VSTP V | 1,178.83 | 395.41 | 3.35 | 1,153.01 | 391.33 | 3.39"
2024-25,General,287,KAWAS,,1.46,184.84,1268.9,"KAWAS | 1.46 | 184.84 | 1,268.90 | 182.14"
2024-25,General,287,GANDHAR,,2.48,167.78,676.6,GANDHAR | 2.48 | 167.78 | 676.60 | 164.10
2024-25,General,287,SIPAT TPS 1,3.82,,4057.95,,"SIPAT TPS 1 | 3,707.22 | 1,471.11 | 3.97 | 4,057.95 | 1,549.49 | 3.82"
2024-25,General,287,SIPAT TPS 2,3.25,,1975.04,,"SIPAT TPS 2 | 2,104.03 | 673.53 | 3.20 | 1,975.04 | 642.84 | 3.25"
2024-25,General,287,MSTPS-I,6.40,,2597.69,,"MSTPS-I | 2,868.45 | 1,783.74 | 6.22 | 2,597.69 | 1,663.29 | 6.40"
2024-25,General,287,MSTPS-II,8.18,,1603.2,,"MSTPS-II | 3,726.43 | 2,277.83 | 6.11 | 1,603.20 | 1,311.26 | 8.18"
2024-25,General,287,Gadarwara - I & II,6.37,,730.5,,Gadarwara - I & II | 971.62 | 564.37 | 5.81 | 730.50 | 465.21 | 6.37
2024-25,General,287,Lara Chattisgarh - Stg. I - I & II,4.17,,1967.79,,"Lara Chattisgarh - Stg. I - I & II | 2,011.31 | 831.46 | 4.13 | 1,967.79 | 819.80 | 4.17"
2024-25,General,287,Khargone - I & II,,229.04,217.14,9.48,Khargone - I & II | 229.04 | 217.14 | 9.48 | 101.81
2024-25,General,287,Solapur - I & II,,2283.12,2157.32,9.45,"Solapur - I & II | 2,283.12 | 2,157.32 | 9.45 | 984.68"
2024-25,General,287,NTPC NVVN Coal,,73.65,33.81,4.59,NTPC NVVN Coal | 73.65 | 33.81 | 4.59
2024-25,General,287,JSW,,173.45,169.9,9.8,JSW | 173.45 | 169.90 | 9.80 | 82.64
2024-25,General,287,CGPL,5.52,,3507.83,,"CGPL | 3,721.39 | 2,032.18 | 5.46 | 3,507.83 | 1,935.28 | 5.52"
2024-25,General,287,APML 125 MW,6.18,,798.72,,APML 125 MW | 417.72 | 315.31 | 7.55 | 798.72 | 493.99 | 6.18
2024-25,General,287,APML 1320 MW,4.83,,9215.03,,"APML 1320 MW | 9,351.11 | 4,497.66 | 4.81 | 9,215.03 | 4,447.43 | 4.83"
2024-25,General,287,APML 1200 MW,9.19,,2584.17,,"APML 1200 MW | 6,348.69 | 4,154.86 | 6.54 | 2,584.17 | 2,374.07 | 9.19"
2024-25,General,287,APML 440 MW,10.65,,690.79,,"APML 440 MW | 1,013.75 | 888.53 | 8.76 | 690.79 | 735.57 | 10.65"
2024-25,General,287,GMR Warora/ EMCO,3.90,,1373.82,,"GMR Warora/ EMCO | 1,420.75 | 548.17 | 3.86 | 1,373.82 | 535.78 | 3.90"
2024-25,General,287,Sai Wardha,4.66,,1551.61,,"Sai Wardha | 1,664.26 | 759.27 | 4.56 | 1,551.61 | 723.59 | 4.66"
2024-25,General,287,RattanIndia Amravathi,3.89,,8242.91,,"RattanIndia Amravathi | 8,256.55 | 3,209.20 | 3.89 | 8,242.91 | 3,204.96 | 3.89"
2024-25,General,287,Short Term Power Purchase,5.89,,1823.86,,"Short Term Power Purchase | 1,770.95 | 1,036.10 | 5.85 | 1,823.86 | 1,074.96 | 5.89"
2024-25,General,287,FBSM/DSM,0.83,,23.0,,FBSM/DSM | (330.82) | 1.90 | (0.06) | 23.00 | 1.90 | 0.83
2024-25,General,287,Inter State,7.14,,4.22,,Inter State | 4.22 | 3.02 | 7.14 | 4.22 | 3.02 | 7.14
2024-25,General,287,G-DAM,7.34,,52.91,,G-DAM | 52.91 | 38.86 | 7.34 | 52.91 | 38.86 | 7.34
2024-25,General,287,Total,4.75,,145405.0,,"Total | 1,50,288 | 73,530 | 4.89 | 1,45,405 | 69,051 | 4.75"
2024-25,General,288,Intra-State Transmission Charges,"5,885.89",,5885.89,,"Intra-State Transmission Charges | 5,885.89 | 5,885.89"
2024-25,General,288,MSLDC Charges,29.18,,29.18,,MSLDC Charges | 29.18 | 29.18
2024-25,General,288,Total,5915.07,,5915.07,,Total | 5915.07 | 5915.07
2024-25,General,288,Intra-State Transmission Charges,"5,885.89",5885.89,5885.89,,"Intra-State Transmission Charges | 5,885.89 | 5,885.89 | 5,885.89"
2024-25,General,288,MSLDC Charges,29.18,29.18,29.18,,MSLDC Charges | 29.18 | 29.18 | 29.18
2024-25,General,288,Total,5915.07,5915.07,5915.07,,Total | 5915.07 | 5915.07 | 5915.07
2024-25,General,289,O&M Expenditure for Wires Business,"4,898.36",,5186.36,,"O&M Expenditure for Wires Business | 4,898.36 | 5,186.36"
2024-25,General,289,O&M Expenditure for Supply Business,"2,637.58",,2792.66,,"O&M Expenditure for Supply Business | 2,637.58 | 2,792.66"
2024-25,General,289,Operation & Maintenance Expenses,"7,535.94",,7979.02,,"Operation & Maintenance Expenses | 7,535.94 | 7,979.02"
2024-25,General,290,Normative O&M Expenditure for Wires Business,"4,898.36",5186.36,5099.66,,"Normative O&M Expenditure for Wires Business | 4,898.36 | 5,186.36 | 5,099.66"
2024-25,General,290,Normative O&M Expenditure for Supply Business,"2,637.58",2792.66,2745.97,,"Normative O&M Expenditure for Supply Business | 2,637.58 | 2,792.66 | 2,745.97"
2024-25,General,290,Normative Operation & Maintenance Expenses,"7,535.94",7979.02,7845.63,,"Normative Operation & Maintenance Expenses | 7,535.94 | 7,979.02 | 7,845.63"
2024-25,General,291,Substation Monitoring System (SMS),69.53,,21.3,,Substation Monitoring System (SMS) | 69.53 | 21.30
2024-25,General,291,MSEDCL Cloud Projects,8.32,,7.98,,MSEDCL Cloud Projects | 8.32 | 7.98
2024-25,General,291,Vehicle Tracking Systems,0.53,,0.77,,Vehicle Tracking Systems | 0.53 | 0.77
2024-25,General,291,Demand Forecasting,,,0.68,,Demand Forecasting | 0.68
2024-25,General,291,GIS,,,0.19,,GIS | 0.19
2024-25,General,291,Network analysis,,,0.19,,Network analysis | 0.19
2024-25,General,291,SAP S4 HANA,,,8.99,,SAP S4 HANA | 8.99
2024-25,General,291,SD wan,,,0.03,,SD wan | 0.03
2024-25,General,291,Sub Total,84.31,,40.12,,Sub Total | 84.31 | 40.12
2024-25,General,291,Consumer care centre,6.60,,26.46,,Consumer care centre | 6.60 | 26.46
2024-25,General,291,RF-DCU (Expression of Interest & Tender),4.80,,4.8,,RF-DCU (Expression of Interest & Tender) | 4.80 | 4.80
2024-25,General,291,MSEDCL cloud Projects,8.32,,7.98,,MSEDCL cloud Projects | 8.32 | 7.98
2024-25,General,291,SD Wan,,,0.03,,SD Wan | 0.03
2024-25,General,291,Sub Total,26.18,,50.08,,Sub Total | 26.18 | 50.08
2024-25,General,291,Total,110.49,,90.2,,Total | 110.49 | 90.20
2024-25,General,292,Substation Monitoring System (SMS),69.53,21.3,21.3,,Substation Monitoring System (SMS) | 69.53 | 21.30 | 21.30
2024-25,General,292,MSEDCL Cloud Projects,8.32,7.98,7.98,,MSEDCL Cloud Projects | 8.32 | 7.98 | 7.98
2024-25,General,292,Vehicle Tracking Systems,0.53,0.77,0.77,,Vehicle Tracking Systems | 0.53 | 0.77 | 0.77
2024-25,General,292,Sub Total,84.31,40.12,30.05,,Sub Total | 84.31 | 40.12 | 30.05
2024-25,General,292,Consumer care centre,6.60,26.46,26.46,,Consumer care centre | 6.60 | 26.46 | 26.46
2024-25,General,292,RF-DCU (Expression of Interest & Tender),4.80,4.8,4.8,,RF-DCU (Expression of Interest & Tender) | 4.80 | 4.80 | 4.80
2024-25,General,293,Sub Total,26.18,50.08,40.01,,Sub Total | 26.18 | 50.08 | 40.01
2024-25,General,293,Total,110.49,90.2,70.06,,Total | 110.49 | 90.20 | 70.06
2024-25,General,293,Capitalization,"2,090.36",4620.94,2530.58,,"Capitalization | 2,090.36 | 4,620.94 | 2,530.58"
2024-25,General,296,S.No,Infra plan works II,300.0,30.0,,1 | Infra plan works II | 300.00 | 30.00
2024-25,General,296,S.No,New Consumer,850.0,595.0,,2 | New Consumer | 850.00 | 595.00
2024-25,General,296,S.No,AG Policy-2020,32.0,0.0,,3 | AG Policy-2020 | 32.00 | 0.00
2024-25,General,296,S.No,Total (A),1182.0,625.0,,"4 | Total (A) | 1,182.00 | 625.00"
2024-25,General,296,S.No,RDSS (Loss reduction),500.0,50.0,,5 | RDSS (Loss reduction) | 500 | 50.00
2024-25,General,296,S.No,RDSS (PMA),7.0,0.0,,6 | RDSS (PMA) | 7 | 0.00
2024-25,General,296,S.No,DT metering plan,65.0,0.0,,7 | DT metering plan | 65 | 0.00
2024-25,General,296,S.No,Reactive power management scheme,10.0,0.0,,8 | Reactive power management scheme | 10 | 0.00
2024-25,General,296,S.No,Total (B),582.0,50.0,,9 | Total (B) | 582 | 50
2024-25,General,296,S.No,Total (A)+(B),1764.0,675.0,,10 | Total (A)+(B) | 1764.00 | 675.00
2024-25,General,297,DPR Capitalisation amount (a),774.28,4519.91,3431.43,,"DPR Capitalisation amount (a) | 774.28 | 4519.91 | 3,431.43"
2024-25,General,297,Non-DPR,124.51,101.03,100.89,,Non-DPR | 124.51 | 101.03 | 100.89
2024-25,General,297,Allowable Non-DPR Capped (b),124.51,101.0,100.89,,Allowable Non-DPR Capped (b) | 124.51 | 101.00 | 100.89
2024-25,General,297,Total Capitalization (c = a+b),898.79,4620.94,3532.33,,"Total Capitalization (c = a+b) | 898.79 | 4620.94 | 3,532.33"
2024-25,General,297,Capitalisation,898.79,4620.94,3532.33,,"Capitalisation | 898.79 | 4,620.94 | 3,532.33"
2024-25,General,297,Opening GFA (Regulatory),,,59436.93,,"Opening GFA (Regulatory) | 59,436.93"
2024-25,General,297,Depreciation,,3060.76,2968.79,,"Depreciation | 3060.76 | 2,968.79"
2024-25,General,298,Opening GFA,"61,185.77",59436.93,58869.77,,"Opening GFA | 61,185.77 | 59,436.93 | 58,869.77"
2024-25,General,298,Depreciation,3060.76,2968.79,2688.58,,"Depreciation | 3060.76 | 2,968.79 | 2,688.58"
2024-25,LT_Commercial,299,Total Capitalization,,,4620.94,,"Total Capitalization | 4,620.94"
2024-25,LT_Commercial,299,Less: Consumer Contribution,,,125.02,,Less: Consumer Contribution | 125.02
2024-25,LT_Commercial,299,Less: Grants,,,2426.87,,"Less: Grants | 2,426.87"
2024-25,LT_Commercial,299,Balance to be funded,,,2069.06,,"Balance to be funded | 2,069.06"
2024-25,LT_Commercial,299,Equity,,,131.87,,Equity | 131.87
2024-25,LT_Commercial,299,Debt,,,1937.18,,"Debt | 1,937.18"
2024-25,LT_Commercial,299,Total Capitalization,,,3532.33,,"Total Capitalization | 3,532.33"
2024-25,LT_Commercial,299,Less: Consumer Contribution,,,95.57,,Less: Consumer Contribution | 95.57
2024-25,LT_Commercial,299,Less: Grants,,,1855.14,,"Less: Grants | 1,855.14"
2024-25,LT_Commercial,299,Balance to be funded,,,1581.62,,"Balance to be funded | 1,581.62"
2024-25,LT_Commercial,299,Equity,,,100.81,,Equity | 100.81
2024-25,LT_Commercial,299,Debt,,,1480.82,,"Debt | 1,480.82"
2024-25,General,300,Normative Outstanding Loan at beginning of the year,"12,010.89",,9957.99,,"Normative Outstanding Loan at beginning of the year | 12,010.89 | 9,957.99"
2024-25,General,300,Loan Drawl,876.88,,1937.18,,"Loan Drawl | 876.88 | 1,937.18"
2024-25,General,300,Loan Repayment,"3,060.76",,2968.79,,"Loan Repayment | 3,060.76 | 2,968.79"
2024-25,General,300,Normative Balance outstanding at the end of the year,"9,827.01",,8925.84,,"Normative Balance outstanding at the end of the year | 9,827.01 | 8,925.84"
2024-25,General,300,Interest Rate,"10,918.95",,9442.2,,"Interest Rate | 10,918.95 | 9,442.20"
2024-25,General,300,Net Interest Expenses,"1,121.94",,930.01,,"Net Interest Expenses | 1,121.94 | 930.01"
2024-25,General,301,Unknown,Opening Balance of Loan,,1418.63,,"Opening Balance of Loan | 1,418.63"
2024-25,General,301,Unknown,Addition of Loan during the year,,71.88,,Addition of Loan during the year | 71.88
2024-25,General,301,Unknown,Loan Repayment during the year,,318.99,,Loan Repayment during the year | 318.99
2024-25,General,301,Unknown,Closing Balance of Loan,,1171.52,,"Closing Balance of Loan | 1,171.52"
2024-25,General,301,Unknown,Average Loan Balance,,1295.07,,"Average Loan Balance | 1,295.07"
2024-25,General,301,Unknown,Interest Expenses,,239.36,,Interest Expenses | 239.36
2024-25,General,301,Unknown,Opening Balance of Loan,,10997.99,,"Opening Balance of Loan | 10,997.99"
2024-25,General,303,Unknown,Opening Balance of Loan,,13705.3,,"Opening Balance of Loan | 13,705.30"
2024-25,General,303,Unknown,Addition of Loan during the year,,216.42,,Addition of Loan during the year | 216.42
2024-25,General,303,Unknown,Loan Repayment during the year,,2018.66,,"Loan Repayment during the year | 2,018.66"
2024-25,General,303,Unknown,Closing Balance of Loan,,11903.06,,"Closing Balance of Loan | 11,903.06"
2024-25,General,303,Unknown,Average Loan Balance,,12804.18,,"Average Loan Balance | 12,804.18"
2024-25,General,303,Unknown,Interest Expenses,,1341.29,,"Interest Expenses | 1,341.29"
2024-25,General,303,Opening Balance of Net Normative Loan,"12,010.89",9957.99,10235.87,,"Opening Balance of Net Normative Loan | 12,010.89 | 9,957.99 | 10,235.87"
2024-25,General,303,Addition of Normative Loan due to capitalization during the year,876.88,1937.18,1480.82,,"Addition of Normative Loan due to capitalization during the year | 876.88 | 1,937.18 | 1,480.82"
